Class	PixelSum	Percentage %	Area [metre^2]
1.0	90543	70.4439361404	81488700.0
2.0	12845	9.99362026577	11560500.0
3.0	1282	0.997416985653	1153800.0
4.0	2167	1.68596147263	1950300.0
5.0	21616	16.8176018423	19454400.0
7.0	79	0.0614632931877	71100.0
