Class	PixelSum	Percentage %	Area [metre^2]
1.0	90781	70.6291040363	81702900.0
2.0	11498	8.9456322161	10348200.0
3.0	2383	1.85401300843	2144700.0
4.0	1148	0.893162792145	1033200.0
5.0	22625	17.6026203591	20362500.0
7.0	97	0.075467587838	87300.0
