Class	PixelSum	Percentage %	Area [degree^2]
1.0	517550	46.4413648045	0.037588275403
3.0	389670	34.9662962484	0.0283006922545
4.0	11116	0.997473115964	0.000807325416637
5.0	5939	0.532924868272	0.000431333721609
6.0	190101	17.0583516389	0.0138065283401
7.0	39	0.00349959081707	2.83246592739e-06
8.0	1	8.97330978737e-05	7.26273314714e-08
